symbol,signal_date,score,reasons,entry_price,rsi,stop_loss,target,outcome,exit_price,exit_date,days_held,return_pct
HDFCAMC.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure),2576.45,45.6,2454.12,2821.1,timeout,2528.202880859375,2026-06-02,15,-1.87
HINDALCO.NS,2026-05-12,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1041.4,56.6,1002.45,1119.3,target_hit,1119.3,2026-05-25,9,7.48
HINDZINC.NS,2026-05-12,5,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),641.9,68.7,614.44,696.82,timeout,625.0999755859375,2026-06-02,15,-2.62
JINDALSTEL.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1214.3,45.8,1162.75,1317.4,timeout,1203.4000244140625,2026-06-02,15,-0.9
JSWSTEEL.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1252.3,52.1,1210.89,1335.12,timeout,1310.800048828125,2026-06-02,15,4.67
LODHA.NS,2026-05-12,3,RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure),879.35,48.9,828.8,980.45,timeout,903.7999877929688,2026-06-02,15,2.78
MAZDOCK.NS,2026-05-12,3,Recent SMA50/SMA100 bullish crossover; Pullback to SMA100 support; Volume contracting (low selling pressure),2443.8,40.0,2314.3,2702.8,timeout,2444.89990234375,2026-06-02,15,0.05
MOTHERSON.NS,2026-05-12,3,RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),124.26,51.1,117.65,137.48,target_hit,137.48,2026-05-21,7,10.64
NESTLEIND.NS,2026-05-12,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1468.6,72.7,1424.56,1556.68,stop_loss_hit,1424.56,2026-05-18,4,-3.0
NTPC.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),392.7,49.5,379.08,419.94,stop_loss_hit,379.08,2026-06-01,14,-3.47
ONGC.NS,2026-05-12,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),294.5,58.1,283.14,317.22,stop_loss_hit,283.14,2026-05-27,11,-3.86
PFC.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),440.7,46.4,420.73,480.64,stop_loss_hit,420.73,2026-06-01,14,-4.53
PIDILITIND.NS,2026-05-12,3,RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),1453.0,60.8,1397.33,1564.34,timeout,1454.5999755859375,2026-06-02,15,0.11
POWERGRID.NS,2026-05-12,4,Uptrend (above rising SMA50); ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),306.3,41.7,297.1,324.7,stop_loss_hit,297.1,2026-05-13,1,-3.0
SIEMENS.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),3574.4,46.3,3398.64,3925.92,target_hit,3925.92,2026-05-29,13,9.83
SOLARINDS.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),15585.0,57.7,14906.07,16942.86,target_hit,16942.86,2026-05-15,3,8.71
SUNPHARMA.NS,2026-05-12,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1845.7,62.5,1780.31,1976.48,stop_loss_hit,1780.31,2026-06-01,14,-3.54
TATACONSUM.NS,2026-05-12,5,Uptrend (above rising SMA50); MACD bullish crossover; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1242.49,71.5,1194.06,1339.34,stop_loss_hit,1194.06,2026-05-20,6,-3.9
TATAPOWER.NS,2026-05-12,3,Uptrend (above rising SMA50); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),418.4,44.0,402.5,450.2,stop_loss_hit,402.5,2026-05-13,1,-3.8
TATASTEEL.NS,2026-05-12,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),207.72,54.6,201.17,220.81,stop_loss_hit,201.17,2026-05-18,4,-3.15
TORNTPHARM.NS,2026-05-12,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4373.21,59.0,4220.58,4678.47,target_hit,4678.47,2026-05-25,9,6.98
TRENT.NS,2026-05-12,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),2696.42,47.4,2574.76,2939.73,timeout,2802.791748046875,2026-06-02,15,3.94
VBL.NS,2026-05-12,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),488.35,53.3,466.73,531.59,target_hit,531.59,2026-05-22,8,8.85
ADANIENSOL.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1318.2,54.9,1224.44,1505.72,target_hit,1505.72,2026-05-27,10,14.23
ADANIENT.NS,2026-05-13,6,Uptrend (above rising SMA50); ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2496.88,65.8,2379.71,2731.23,target_hit,2731.23,2026-05-15,2,9.39
ADANIGREEN.NS,2026-05-13,4,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1366.7,71.1,1287.37,1525.36,target_hit,1525.36,2026-05-29,12,11.61
ADANIPORTS.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1730.51,64.8,1652.83,1885.86,timeout,1796.22998046875,2026-06-03,15,3.8
ADANIPOWER.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),213.87,58.2,201.47,238.67,target_hit,238.67,2026-05-26,9,11.6
APOLLOHOSP.NS,2026-05-13,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),8004.5,63.4,7787.11,8439.28,target_hit,8439.28,2026-05-22,7,5.43
ASIANPAINT.NS,2026-05-13,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2617.6,65.1,2516.74,2819.32,timeout,2662.39990234375,2026-06-03,15,1.71
BAJAJ-AUTO.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10119.58,58.6,9737.05,10884.65,timeout,10259.0,2026-06-03,15,1.38
BOSCHLTD.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),36315.0,51.2,34778.84,39387.32,timeout,37760.0,2026-06-03,15,3.98
BPCL.NS,2026-05-13,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),297.1,45.4,282.77,325.76,stop_loss_hit,282.77,2026-05-18,3,-4.82
CGPOWER.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),847.05,62.3,806.7,927.75,stop_loss_hit,806.7,2026-05-18,3,-4.76
CIPLA.NS,2026-05-13,3,RSI in healthy zone; Volume spike (>1.5x avg); ADX greater than 25,1315.26,56.6,1268.73,1408.32,target_hit,1408.32,2026-05-14,1,7.08
COALINDIA.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),462.25,52.2,444.69,497.37,stop_loss_hit,444.69,2026-05-27,10,-3.8
CUMMINSIND.NS,2026-05-13,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),5212.0,54.6,5016.22,5603.56,target_hit,5603.56,2026-05-27,10,7.51
DIVISLAB.NS,2026-05-13,6,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),6796.0,72.7,6590.0,7208.0,stop_loss_hit,6590.0,2026-05-29,12,-3.03
DMART.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),4334.7,46.9,4179.14,4645.82,stop_loss_hit,4179.14,2026-05-20,5,-3.59
DRREDDY.NS,2026-05-13,3,RSI in healthy zone; Volume spike (>1.5x avg); Pullback to SMA100 support,1265.3,46.6,1210.03,1375.84,timeout,1263.300048828125,2026-06-03,15,-0.16
ENRIN.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3112.6,52.0,2952.04,3433.72,target_hit,3433.72,2026-05-20,5,10.32
GAIL.NS,2026-05-13,4,RSI in healthy zone; Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),163.31,55.5,157.75,174.43,stop_loss_hit,157.75,2026-05-18,3,-3.4
GRASIM.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),2945.6,64.4,2847.84,3141.12,target_hit,3141.12,2026-05-21,6,6.64
HAL.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),4618.5,63.1,4442.06,4971.38,stop_loss_hit,4442.06,2026-05-15,2,-3.82
HDFCAMC.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2595.53,47.1,2475.73,2835.13,stop_loss_hit,2475.73,2026-06-03,15,-4.62
HINDALCO.NS,2026-05-13,7,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1073.1,63.1,1032.53,1154.24,target_hit,1154.24,2026-05-29,12,7.56
HINDZINC.NS,2026-05-13,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),667.1,74.0,637.86,725.58,stop_loss_hit,637.86,2026-05-15,2,-4.38
IRFC.NS,2026-05-13,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),101.48,46.8,97.54,109.36,stop_loss_hit,97.54,2026-05-18,3,-3.88
JINDALSTEL.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1242.9,52.6,1190.35,1348.0,stop_loss_hit,1190.35,2026-06-03,15,-4.23
JSWSTEEL.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1274.9,57.7,1233.23,1358.24,timeout,1312.9000244140625,2026-06-03,15,2.98
LT.NS,2026-05-13,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),3877.92,47.0,3731.12,4171.53,timeout,3953.199951171875,2026-06-03,15,1.94
MAZDOCK.NS,2026-05-13,9,Uptrend (above rising SMA50); RSI in healthy zone; Recent SMA50/SMA100 bullish crossover; Pullback to SMA50 (4d after golden cross); Open-Low Same (conviction buy); Pullback to SMA100 support; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),2518.5,46.2,2398.18,2759.14,stop_loss_hit,2398.18,2026-05-18,3,-4.78
MOTHERSON.NS,2026-05-13,4,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),126.32,53.7,119.78,139.4,target_hit,139.4,2026-05-27,10,10.35
MUTHOOTFIN.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Weekly trend aligned (above Weekly EMA20),3506.4,52.6,3347.08,3825.04,stop_loss_hit,3347.08,2026-05-15,2,-4.54
NESTLEIND.NS,2026-05-13,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1468.9,72.7,1425.59,1555.52,stop_loss_hit,1425.59,2026-05-18,3,-2.95
NTPC.NS,2026-05-13,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),390.45,47.3,376.92,417.51,stop_loss_hit,376.92,2026-06-01,13,-3.47
ONGC.NS,2026-05-13,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),297.15,60.1,285.95,319.55,stop_loss_hit,285.95,2026-05-25,8,-3.77
PFC.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),446.0,49.3,425.66,486.68,stop_loss_hit,425.66,2026-05-20,5,-4.56
POWERGRID.NS,2026-05-13,3,Volume spike (>1.5x avg); ADX greater than 25; Weekly trend aligned (above Weekly EMA20),301.5,36.0,291.81,320.88,stop_loss_hit,291.81,2026-05-18,3,-3.21
SBILIFE.NS,2026-05-13,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),1837.5,45.1,1774.52,1963.46,stop_loss_hit,1774.52,2026-06-03,15,-3.43
SHREECEM.NS,2026-05-13,3,RSI in healthy zone; Open-Low Same (conviction buy); Volume contracting (low selling pressure),24995.0,51.9,24089.18,26806.64,stop_loss_hit,24089.18,2026-05-20,5,-3.62
SIEMENS.NS,2026-05-13,3,Uptrend (above rising SMA50); ADX greater than 25; Weekly trend aligned (above Weekly EMA20),3532.2,43.8,3357.17,3882.26,target_hit,3882.26,2026-05-27,10,9.91
SOLARINDS.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),15787.0,60.2,15108.99,17143.02,target_hit,17143.02,2026-05-15,2,8.59
SUNPHARMA.NS,2026-05-13,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1824.8,58.2,1759.79,1954.82,stop_loss_hit,1759.79,2026-06-03,15,-3.56
TATACONSUM.NS,2026-05-13,4,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1224.64,66.5,1174.9,1324.11,stop_loss_hit,1174.9,2026-05-26,9,-4.06
TATAPOWER.NS,2026-05-13,3,Volume spike (>1.5x avg); Pullback to SMA100 support; Weekly trend aligned (above Weekly EMA20),404.45,36.7,386.73,439.89,timeout,411.75,2026-06-03,15,1.8
TATASTEEL.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; Open-Low Same (conviction buy); Weekly trend aligned (above Weekly EMA20),215.18,64.7,208.17,229.21,stop_loss_hit,208.17,2026-05-18,3,-3.26
TORNTPHARM.NS,2026-05-13,3,Uptrend (above rising SMA50); RSI in healthy zone; Weekly trend aligned (above Weekly EMA20),4287.28,52.6,4129.95,4601.94,target_hit,4601.94,2026-05-25,8,7.34
TRENT.NS,2026-05-13,3,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure),2718.98,49.3,2598.45,2960.05,timeout,2834.2119140625,2026-06-03,15,4.24
VBL.NS,2026-05-13,6,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Open-Low Same (conviction buy); Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),489.15,53.6,467.56,532.33,target_hit,532.33,2026-05-22,7,8.83
ADANIENSOL.NS,2026-05-14,4,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Weekly trend aligned (above Weekly EMA20),1319.1,55.0,1227.0,1503.3,target_hit,1503.3,2026-05-27,9,13.96
ADANIENT.NS,2026-05-14,8,Uptrend (above rising SMA50); MACD bullish crossover; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2711.69,75.5,2579.11,2976.84,target_hit,2976.84,2026-05-26,8,9.78
ADANIGREEN.NS,2026-05-14,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1414.9,74.4,1335.08,1574.54,stop_loss_hit,1335.08,2026-05-18,2,-5.64
ADANIPORTS.NS,2026-05-14,6,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),1765.96,67.9,1689.06,1919.75,timeout,1783.384033203125,2026-06-04,15,0.99
ADANIPOWER.NS,2026-05-14,5,Uptrend (above rising SMA50); ADX greater than 25; Strong RSI momentum; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),224.49,65.2,211.7,250.07,target_hit,250.07,2026-05-27,9,11.39
APOLLOHOSP.NS,2026-05-14,5,Uptrend (above rising SMA50); Near 20-day high; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),8119.0,67.4,7898.34,8560.32,stop_loss_hit,7898.34,2026-05-20,4,-2.72
ASIANPAINT.NS,2026-05-14,5,Uptrend (above rising SMA50); Near 20-day high; ADX greater than 25; Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),2622.2,65.4,2522.57,2821.46,timeout,2661.60009765625,2026-06-04,15,1.5
BAJAJ-AUTO.NS,2026-05-14,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),10305.96,62.4,9922.7,11072.48,timeout,10362.0,2026-06-04,15,0.54
BHARTIARTL.NS,2026-05-14,4,RSI in healthy zone; Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25,1883.5,57.1,1816.15,2018.2,stop_loss_hit,1816.15,2026-06-01,12,-3.58
BOSCHLTD.NS,2026-05-14,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),36945.0,55.0,35399.1,40036.8,stop_loss_hit,35399.1,2026-05-21,5,-4.18
CGPOWER.NS,2026-05-14,5,Uptrend (above rising SMA50); RSI in healthy zone; ADX greater than 25; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),848.25,62.6,807.68,929.39,stop_loss_hit,807.68,2026-05-18,2,-4.78
CIPLA.NS,2026-05-14,7,Uptrend (above rising SMA50); Volume spike (>1.5x avg); Near 20-day high; ADX greater than 25; Open-Low Same (conviction buy); Strong RSI momentum; Weekly trend aligned (above Weekly EMA20),1423.35,71.0,1367.99,1534.06,stop_loss_hit,1367.99,2026-06-02,13,-3.89
COALINDIA.NS,2026-05-14,4,Uptrend (above rising SMA50); RSI in healthy zone; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),454.05,46.4,435.78,490.59,stop_loss_hit,435.78,2026-05-27,9,-4.02
CUMMINSIND.NS,2026-05-14,5,Uptrend (above rising SMA50); RSI in healthy zone; Near 20-day high; Volume contracting (low selling pressure); Weekly trend aligned (above Weekly EMA20),5367.0,61.7,5166.89,5767.22,target_hit,5767.22,2026-05-27,9,7.46
